D20210610,D20210622,D20210704,D20210716,D20210728,D20210809,D20210821,D20210902,D20210914,D20210926,D20211008,D20211020,D20211101,D20211113,D20211125,D20211207,D20211219,D20211231,D20220112,D20220124,D20220205,D20220217,D20220301,D20220313,D20220325,D20220406,D20220418,D20220430,D20220512,D20220524,D20220605,D20220617,D20220629,D20220711,D20220723,D20220804,D20220816,D20220828,D20220909,D20220921,D20221003,D20221015,D20221027,D20221108,D20221120,D20221202,D20221214,D20221226,D20230107,D20230119,D20230131,D20230212,D20230224,D20230308,D20230320,D20230401,D20230413,D20230425,D20230507,D20230519,D20230531,D20230612,D20230624,D20230706,D20230718,D20230730,D20230811,D20230823,D20230904,D20230916,D20230928,D20231010,D20231022,D20231103,D20231115,D20231127,D20231209,D20231221,D20240102,D20240114,D20240126,D20240207,D20240219
0.8704734,0.9751245,0.8683974,0.9726305,0.96310604,0.86500275,0.66892934,0.58341,0.84238726,0.905464,0.93322885,0.85723025,0.76370776,0.6867202,0.63886005,0.7487006,0.66526663,0.6468234,0.6201041,0.6735968,0.8853334,0.9780719,1.0624183,1.148722,1.1759589,1.1135651,1.0933272,1.0723454,1.0465491,1.0527458,1.0021275,0.95021266,0.9830596,0.8865403,0.9165156,0.9026272,1.0068436,0.912192,0.9565146,1.025597,1.015342,0.9392378,0.9078189,0.9401415,0.65789306,0.8187993,0.99946654,1.0035919,0.8864312,0.8025592,0.7058347,0.68066573,0.6429423,0.5923967,0.9210129,0.76039016,0.90061337,1.160437,1.2354527,1.2234306,1.3219507,1.2867435,1.0891781,1.0511891,0.9294913,0.85641015,0.97569424,1.049388,0.9486594,0.9674589,0.9554297,1.0580156,1.0472167,0.93274695,0.8098364,0.72349644,0.94006485,0.91105497,0.9824278,1.0379206,1.0412289,1.1475424,1.0957282
0.88234115,0.9326367,0.9403659,0.9278196,0.8902906,0.898168,0.9422684,0.8624455,0.8516697,0.9979248,1.0662993,1.0191662,0.9966185,0.95644844,0.82165885,0.7144959,0.62042177,0.57591647,0.57183474,0.6244255,0.7113778,0.7030701,0.7597253,0.87183744,0.91106844,0.7981655,0.6992415,0.67652863,0.65883076,0.5910928,0.59861875,0.5828741,0.7311887,0.83051306,0.7871696,0.86199915,1.0097138,0.9619605,0.88863003,0.87672895,0.8684936,0.77608997,0.71564376,0.7858932,0.52499473,0.6360681,0.7440263,0.66993,0.54743356,0.5946747,0.47137898,0.46074727,0.5618315,0.6155185,0.8624787,0.92830706,0.95086193,0.9336265,0.9461549,0.8567688,1.0166099,0.93592757,0.8037721,0.863945,0.7269342,0.6933185,0.84159094,0.9779951,0.90498364,0.95452386,0.98006344,0.9846894,0.9381189,0.8315277,0.7683871,0.68011683,0.68685555,0.6036557,0.59624195,0.75878876,0.629169,0.57334834,0.49512118
0.8815958,0.91187143,0.972108,1.1186407,1.1025258,1.128953,1.1285092,1.0429759,0.9698561,0.9380982,0.89619195,0.8520575,0.8405383,0.83697504,0.8010706,0.87853116,0.8639441,0.9033817,0.9069068,0.90549976,0.9853114,1.0188084,1.0486075,1.0881742,1.1024789,1.0656604,1.0321406,0.98285496,0.947357,0.98464596,1.0006698,0.9481941,0.9870939,0.8518059,0.879225,0.85457695,0.9543826,0.84699297,1.0159748,1.087523,0.99604195,0.88478464,0.9105159,0.96659076,0.6812227,0.94426686,1.0723207,0.9940205,0.94338924,1.0045855,0.938253,0.98824793,1.0878394,1.0923492,1.2113476,1.2073094,1.2285922,1.2165312,1.1961204,1.1216704,1.1885391,1.0995783,0.9661486,0.98777765,0.838932,0.75187457,0.92773247,1.042029,0.90825576,0.8936027,0.83946794,0.9090316,0.89950794,0.90394145,0.8413316,0.80763584,0.8167772,0.77443725,0.66564745,0.6596477,0.5838346,0.7363933,0.6795548
1.0521516,1.0385445,1.0027145,1.0635356,1.0653234,1.0187901,0.9776231,0.9096446,0.8948486,0.8187138,0.85925865,0.930562,0.83886606,0.7871416,0.79366547,0.7019463,0.55776876,0.6238546,0.626592,0.61970735,0.78775984,0.8820049,0.9268683,0.9515576,0.9532618,0.9094141,0.8213698,0.88320917,0.94289577,0.8248813,0.8485116,0.74211735,0.914802,0.9039887,1.0385301,1.0129176,1.1083941,1.0334305,1.0731393,1.1087548,1.0917217,1.1005414,1.1470544,1.12099,0.8200781,1.0053272,1.0695834,0.9124738,0.83534265,0.84583366,0.71440583,0.750043,0.89899564,0.9325133,0.9697559,0.9756109,0.98629576,1.022556,1.0714959,1.0931556,1.2064072,1.1323273,1.0250458,1.0290242,0.95511556,0.886699,1.0277443,1.1787393,1.0970095,1.0724753,1.0181158,1.0217948,0.99735993,0.96025425,0.8842933,0.83710265,0.81274176,0.7512348,0.64078265,0.611522,0.59520435,0.783142,0.70769215
0.8187046,0.8441047,0.8501482,0.7112443,0.6851498,0.6273586,0.69845635,0.67095596,0.7931231,0.86207604,0.8346972,0.66456264,0.60017145,0.64056283,0.5246619,0.5039799,0.5505579,0.52288043,0.38887677,0.34516197,0.5141664,0.41426504,0.5021381,0.75655,0.86693084,0.7868802,0.8806856,0.8625727,0.7033553,0.68487126,0.76204455,0.626374,0.6716293,0.86012244,0.8875623,0.8173905,1.0438517,0.9871313,0.9311464,0.976226,1.0345594,1.0330862,1.0003864,0.95108944,0.66753197,0.5725292,0.6242334,0.659609,0.7022798,0.6683816,0.5349805,0.5853375,0.750592,0.83614093,0.9214972,1.0123622,1.0773231,1.0327389,1.0088749,0.89201576,0.95542526,0.7724458,0.61581755,0.7869048,0.72862804,0.67828125,0.76768863,0.8208019,0.7142515,0.7588482,0.79252326,0.7685025,0.77782214,0.73099643,0.7350799,0.62176347,0.79682064,0.7298733,0.6072674,0.61895704,0.64180255,0.6004729,0.5296007
0.9837775,1.0807331,1.0424385,0.9953755,1.0270557,0.97632384,0.9607439,0.91518444,0.99714756,0.9386295,0.91611,0.87204576,0.82614845,0.76796573,0.69555634,0.6546972,0.60104823,0.54032445,0.47912508,0.4918018,0.60192615,0.65437865,0.7745802,0.9136032,0.9622501,0.89288926,0.91873336,0.8757457,0.75824744,0.7446469,0.7314888,0.73724467,0.74583,0.8377892,0.9444703,0.95429736,1.0838327,1.0248972,1.049109,1.0853138,1.0871665,1.1038663,1.1464492,1.1293832,0.82774436,0.79669356,0.87697893,0.84014446,0.73149914,0.6637906,0.6152006,0.74923384,0.83892316,0.7980049,1.0361518,1.0069797,1.0583937,1.0454731,1.0889317,0.9511242,1.0544063,0.9036996,0.7911191,0.9060203,0.8387253,0.8323453,1.0011046,1.122168,1.0382867,1.0945554,1.0903844,1.0937896,1.0844768,1.0200684,0.9279833,0.81136477,0.84235525,0.74976563,0.68799,0.63518614,0.73757756,0.76573133,0.63763016
0.985527,0.90237397,0.82265055,0.9967419,0.995842,0.8610982,0.8031346,0.73332274,0.7849068,0.8552854,0.7118266,0.8301677,0.77711517,0.68855244,0.8138423,0.6861313,0.5290022,0.6882491,0.7066467,0.5708202,0.56884843,0.70031357,0.79404706,0.8393492,0.8839646,0.9318278,0.8554984,0.746224,0.6841935,0.6786891,0.7059445,0.6129417,0.8026857,0.7924237,0.8197561,0.68054664,0.9455548,0.855776,0.92334574,0.96594876,0.8931801,0.8180975,0.8851928,0.97383845,0.6876406,0.8764241,0.86487496,0.66126156,0.8092608,0.6880068,0.7595349,0.9056115,0.9354039,0.83373255,0.87293386,0.9801062,0.8914581,0.8373902,0.9478686,0.9809673,1.0532653,1.1011071,0.9853094,0.8510589,0.7205015,0.5944221,0.6188874,0.70812494,0.7802844,0.8355125,0.7419389,0.67034346,0.68488,0.68419725,0.57019144,0.5752807,0.671973,0.6506897,0.6157175,0.5748938,0.6140124,0.7440625,0.6042841
0.86044854,1.0623388,1.0715296,1.00134,0.93290025,0.8192625,0.79407895,0.8233669,0.7368078,0.77171844,0.72094303,0.6591991,0.6580451,0.6109059,0.6627907,0.75402665,0.75601166,0.6925957,0.6694188,0.68768406,0.6827927,0.71337026,0.81985664,0.93526036,0.98662144,0.94800043,0.91245484,0.8539847,0.84362984,0.9460821,0.9274839,0.8182383,0.79968303,0.8762149,0.8630083,0.880048,1.0436012,1.0208162,0.8812884,0.8913843,0.98272026,0.9263985,0.8191416,0.85702986,0.5855791,0.63312566,0.70565826,0.6330222,0.59838885,0.70910513,0.72498363,0.83275795,0.93228656,0.9447959,1.0890799,1.0523869,1.0855906,1.0817696,1.0923786,1.0111126,1.1055231,0.89621836,0.77351475,0.8066171,0.7684559,0.7428154,0.83408636,0.90134543,0.77715033,0.8776497,0.866876,0.78536385,0.79252356,0.71812534,0.68598163,0.6571161,0.6887191,0.6784407,0.7569114,0.60394764,0.8360944,0.9104595,0.89178693
0.908478,0.97028714,0.9227606,0.95849293,0.93490183,0.893117,0.8733494,0.79810894,0.7844663,0.8621759,0.8386758,0.74411094,0.75050056,0.7125269,0.6143426,0.53524697,0.5432441,0.58398455,0.64798206,0.721644,0.76906955,0.7497444,0.7688647,0.83892953,0.88483095,0.86735433,0.87797904,0.8420958,0.76510876,0.7278308,0.683886,0.69114697,0.6689468,0.76933914,0.81307113,0.87068903,1.0019121,0.9930684,0.9381281,0.91576284,0.9013157,0.8275233,0.7490674,0.7294198,0.4778486,0.5741739,0.68963605,0.6506452,0.5928077,0.7337762,0.6491333,0.7208833,0.87308776,0.9014146,1.0341717,1.0605143,1.0759785,1.0947499,1.1187484,1.0545828,1.1358343,1.0579624,0.9162569,0.9033934,0.8365443,0.80061704,0.9383811,1.0223519,0.9157654,0.9223046,0.9460579,0.97803247,0.9707722,0.8702165,0.74908715,0.63619167,0.78220063,0.7113284,0.6409837,0.61834794,0.6833755,0.79099256,0.83651984
1.1167715,1.031082,1.0018533,1.1406343,1.1334862,1.1136823,1.087402,1.0436118,0.9322556,0.9255352,0.9280052,1.0312482,0.98591995,0.8963485,0.83709294,0.70097744,0.6255288,0.69436693,0.6862294,0.6876858,0.8428038,0.89089644,0.8897906,0.8891214,0.8878838,0.8549504,0.76828796,0.7753849,0.80656266,0.77866614,0.93620867,0.8670754,0.8862246,0.844174,0.973634,0.8389783,1.077906,0.9648251,1.112363,1.230219,1.2081189,1.114825,1.101867,1.1636624,0.8591678,1.0659003,1.1948397,1.0894821,0.8831516,0.7951132,0.60265154,0.68049127,0.8574427,0.8413754,0.8846063,0.76034105,0.69105834,0.82250196,0.99596244,1.0624913,1.1846632,1.1692811,1.011255,0.86727035,0.7764136,0.7607588,1.0466852,1.1896787,1.1649325,1.1621497,1.1408635,1.1112759,1.0810292,1.1089042,1.0936217,1.1310568,1.1033334,1.0408201,0.95737183,0.8446663,0.69908077,0.8143553,0.80011106
0.80037564,0.97903174,0.97376025,1.0010594,0.9901872,0.92339,0.9253427,0.8926139,0.95039445,0.914155,0.8849618,0.83980215,0.8031555,0.775651,0.69762737,0.7087084,0.7615852,0.6437688,0.54183775,0.57510144,0.60378176,0.5601306,0.6253126,0.76963556,0.8466155,0.801723,0.78829277,0.76435065,0.7401547,0.76093787,0.73419285,0.7888812,0.80673885,0.9645257,0.87889534,0.9266711,1.042078,0.99146837,0.99199945,1.0025164,0.98893136,0.9909475,1.0311992,1.0277067,0.73566616,0.7716218,0.8363768,0.75351936,0.67879987,0.6957726,0.66198605,0.64765334,0.70508736,0.83617145,0.9918741,0.9727284,1.0964987,1.1090891,1.0868089,1.0067873,1.0846024,0.96063286,0.87427324,0.948824,0.8596375,0.8989376,1.0581281,1.1448627,1.1041013,1.1070094,1.0668116,1.0679513,1.0331243,0.9284738,0.8773747,0.77255094,0.89918655,0.9039273,0.81950814,0.69904983,0.69523305,0.7366597,0.7659648
0.7190676,0.8597464,0.7859206,0.6932581,0.7688444,0.64726454,0.72624594,0.5771134,0.69960874,0.7931629,0.9126646,0.70820314,0.8471298,0.71942514,0.5349952,0.43183184,0.61418253,0.48675033,0.5063045,0.7214789,0.7935259,0.6735755,0.6024256,0.68023825,0.72095907,0.61715287,0.69726324,0.7355255,0.6506444,0.52128947,0.52526945,0.675681,0.5669521,0.6749099,0.5337529,0.54452604,0.9172319,0.8846361,0.78209126,0.7541801,0.78686535,0.8176471,0.81589186,0.73234296,0.48026714,0.6034255,0.6207698,0.49636358,0.597833,0.7369913,0.7066354,0.76208824,0.78826547,0.76235366,1.154732,1.0929494,1.0277679,0.9892942,0.90951216,0.9423347,0.7938407,0.64841765,0.565922,0.84326285,0.7273455,0.688839,0.6959273,0.8729894,0.83161825,0.89498675,1.0930601,1.1729524,1.19738,1.1499082,1.1663979,1.057645,0.94300854,0.8880314,0.8259451,0.7234403,0.7947554,0.9620453,0.98040706
0.90287715,0.7453108,0.6673892,0.7299004,0.8136499,0.72263885,0.70767146,0.79456973,0.7717528,0.87481266,0.80254906,0.8303761,0.77465945,0.870643,0.96725905,0.8666682,0.7957954,1.0054966,1.0173976,0.9367418,1.0798295,1.1591839,1.1432768,1.0684186,0.9871877,0.9434246,0.8104213,0.62581784,0.6197946,0.8261331,0.8961882,0.98000544,1.0512335,0.94737124,1.02763,0.8618784,0.8042169,0.73432857,0.8739268,0.9296943,0.8695787,0.8391636,0.9363454,1.0116748,0.72131467,0.821347,0.85868883,0.7990132,0.9079722,0.7600247,0.72404104,0.875661,0.9479424,0.82935095,0.7989652,0.8374839,0.87845266,0.9404625,1.0998847,1.2182926,1.2273461,1.2458153,1.162969,1.0503154,0.9215556,0.96065265,0.94263214,0.9685036,0.9479476,0.95860976,0.9703435,0.92541707,0.8002888,0.73877496,0.7036019,0.6314179,0.7457305,0.6842534,0.6049063,0.68166506,0.81165826,0.9755032,0.87743324
0.52572155,0.6800731,0.5663517,0.50004053,0.7486479,0.61469686,0.7150031,0.859718,0.82508546,0.9389808,0.79041827,0.8029079,0.6754393,0.7635467,0.9490083,0.8356207,1.0250983,1.0534611,0.9176665,0.7980984,0.90706056,0.93348956,0.9093167,0.8729823,0.7925518,0.68440145,0.82760024,0.8651811,0.7377837,0.6018604,0.647881,0.6470975,0.61573166,0.8871964,0.83090556,0.7302619,0.712796,0.6135397,0.8718872,1.0246289,1.0486908,1.0607567,1.1467637,1.2021011,0.8946113,1.1172695,1.2083094,1.0540143,0.91368395,0.9063852,0.7326015,0.7330074,0.832828,0.7285272,0.8042844,0.72597116,0.66401577,0.7654237,0.7916216,0.78799355,0.9240646,0.9976454,0.8920577,0.7567329,0.62628704,0.5701676,0.73843277,0.8216702,0.81527525,0.72257984,0.7372574,0.90505105,0.82007086,1.0105485,1.0702145,1.0881338,0.97491235,0.8264513,0.755705,0.63543695,0.61662185,0.6689529,0.5753203
0.8158379,0.697731,0.68634015,0.70000523,0.7134925,0.6767962,0.6463251,0.7344591,0.981356,0.9067686,0.8578841,0.82901436,0.8495799,1.0623815,0.92309463,0.7953172,0.797649,0.6713989,0.5107981,0.44347042,0.51512665,0.7905871,0.9663648,1.021225,0.9718085,0.8332914,0.72394925,0.6327035,0.5481825,0.50430745,0.47793457,0.59362084,0.67113316,0.5820712,0.5424455,0.6788202,0.92649627,0.80298525,0.7207886,0.7808168,0.8336194,0.8199232,0.95942587,1.1635602,0.85907376,0.8013194,0.8645262,0.7940921,0.7585308,0.92842984,0.9248181,0.9225202,0.9937067,1.0941794,1.2256339,1.2143229,1.210647,1.2161174,1.1102784,0.909324,1.0033412,0.87490165,0.7053431,0.76928395,0.588858,0.5902176,0.6349001,0.80483276,0.8001106,0.8190034,0.811968,0.9121698,0.89952457,0.8863238,0.83626044,1.0305704,1.0594208,1.0112693,0.9252491,0.7989024,0.690784,0.9319748,0.86402684
0.6643592,0.76571816,0.8985708,0.94276047,0.93126494,0.9730486,0.90642536,0.6972666,0.64039385,0.7809689,0.78219223,0.8138823,0.873181,0.79912025,0.64089745,0.58914924,0.5773912,0.5140964,0.41335303,0.46569982,0.703092,0.8228244,0.91456974,0.9886914,0.99727744,0.92189777,0.9088648,0.8268627,0.6625047,0.6198152,0.6675575,0.67779773,0.5342029,0.6508819,0.66195863,0.5700884,0.87806153,0.9002482,0.87930924,0.93846893,1.0306201,1.0950495,1.1532816,1.1593606,0.85521466,0.9187298,0.9725502,0.8188433,0.67284155,0.7722159,0.6278567,0.6134258,0.71498716,0.62445235,0.7014145,0.761955,0.80558574,0.756923,0.8017744,0.8203721,0.93002754,0.9330727,0.8275313,0.91114336,0.8596481,0.8214207,0.8925289,0.9983915,0.9523077,0.9550462,0.95357037,0.9387933,0.9112066,0.81470156,0.7627732,0.63569164,0.6138003,0.50966907,0.42873707,0.6539718,0.5108212,0.56996155,0.5891795
1.0766505,1.1762698,1.1645045,1.1958597,1.2102149,1.154553,0.9961365,1.0262179,0.9833598,0.89226216,0.89777005,0.9832086,0.8267333,0.7285251,0.7910918,0.6776362,0.6260868,0.5146201,0.26618046,0.3128905,0.7210425,0.83433753,0.92217815,1.0190632,1.0342517,0.9174977,0.88844025,0.7659126,0.6100128,0.77665985,0.81583726,0.7098098,0.7242822,0.6641317,0.5943014,0.6195885,0.6660738,0.606826,0.9853374,1.0992377,0.9857585,0.81489784,0.781235,0.83019036,0.5625714,0.57394445,0.6816352,0.6799457,0.6526762,0.71816474,0.7011258,0.88703567,1.0528361,1.0676028,1.1618701,1.0617907,1.10488,1.0830917,1.0984056,1.0223203,1.0875355,1.0411466,0.84528726,0.8715196,0.82301295,0.92700124,0.8783542,0.92653155,0.9042822,0.98614097,0.90737087,1.006536,1.0082927,0.9971367,0.8331802,0.8153691,0.7242498,0.78614026,0.6745424,0.61664003,0.63380265,0.77432317,0.7861254
0.9217997,0.9608844,0.81265396,0.85998976,0.928989,0.82284904,1.0296097,1.1380031,1.0460691,0.89996606,0.79068047,0.78625304,0.7614423,0.7250515,0.72462565,0.64592004,0.7685028,0.9669343,1.0322518,1.0142744,1.021859,1.0505862,1.0648174,1.0629219,1.0656729,1.0766531,1.0305154,0.98133296,0.9861644,1.0414578,1.0707016,1.0312693,0.9982569,0.9339103,1.0362753,1.0839154,1.2001008,1.1979755,1.1064308,1.030944,0.9958563,0.94268066,0.9117524,0.9141087,0.63507575,0.65734035,0.862206,0.9144071,0.7699568,0.77865076,0.78286254,0.806243,0.7911361,0.8356454,1.2376436,1.2659209,1.2583518,1.4367762,1.4080136,1.3003091,1.2827258,1.2442651,1.0762261,0.96320504,0.9171005,0.73288155,1.1132635,1.2838895,1.0772619,1.1219684,1.1137222,1.1442858,1.1934849,1.0401438,0.9222357,0.8826542,1.11535,1.0835752,0.9414993,1.0359322,1.1129416,1.2308704,1.2261175
1.043961,1.1248286,1.1063566,1.1689782,1.1632346,1.1548607,1.1292464,1.0719799,1.0895944,1.0445443,1.0322154,1.0654107,0.9975779,0.92000633,0.86226875,0.8048685,0.84016544,0.8746785,0.8625906,0.8496939,0.8955733,0.94503486,0.99515235,1.0380993,1.0533512,1.0317281,1.0148568,0.99855065,1.0114924,1.0718724,1.077394,1.0322808,1.0642182,1.0531228,1.0825934,1.0487673,1.1007727,1.0287575,1.101746,1.1482213,1.0916657,0.9867797,1.0042044,1.1112549,0.81120026,0.8398074,0.92205507,0.85570914,0.80904335,0.8495483,0.75117433,0.8722862,1.0270144,1.0067004,1.1126144,1.1402739,1.1206976,1.0900991,1.1444924,1.1249605,1.1982005,1.16361,1.0865567,1.0864235,0.95662534,0.93766624,1.1200863,1.1949974,1.1173564,1.1840203,1.1420876,1.133774,1.0599871,1.0490698,0.95069635,0.9471956,0.96477526,0.9759912,0.90092516,0.799883,0.82922506,0.9608134,0.9643079
0.9201982,0.9536611,0.9497827,0.8910611,0.84497434,0.8403494,0.8656026,0.7588935,0.7835838,0.8283388,0.8308555,0.7737263,0.7912058,0.74590164,0.6462148,0.6060033,0.58271205,0.57995456,0.5802912,0.60736924,0.6654945,0.6609495,0.72744197,0.85137486,0.9264857,0.9124976,0.9117111,0.83499026,0.7139317,0.70528066,0.63078636,0.53687763,0.61284524,0.6785172,0.75695145,0.84227085,0.91844106,0.79202837,0.8020592,0.864448,0.878579,0.8565358,0.8195605,0.7402085,0.48678693,0.5435795,0.6226169,0.5406346,0.45709282,0.6828802,0.5128585,0.5298145,0.73336095,0.7816527,0.95350516,0.9870398,0.9677855,0.9775826,0.9860423,0.86602503,0.91000736,0.8607696,0.6824571,0.7332479,0.59297234,0.5655496,0.71550405,0.8803747,0.80509317,0.8138669,0.7931222,0.7998247,0.7455327,0.69442433,0.62089944,0.53773177,0.63948584,0.5376984,0.45599526,0.57905215,0.6768545,0.7607103,0.7581781
0.7571022,0.6364211,0.6586238,0.9500255,0.8610332,0.8606436,1.1505237,1.0276401,1.162676,1.1438102,1.2167819,1.0718306,1.2306225,1.2150078,1.0414741,0.9071394,0.8238692,0.81404424,0.84271747,0.8187642,0.7245956,0.84551865,0.93851215,0.9094753,0.7570314,0.62297577,0.92539483,1.1670198,1.1929106,0.9573459,0.87332207,0.8890484,0.9978833,0.986903,0.8394009,0.7725275,0.68293136,1.0665778,0.8938049,0.5129679,0.48172337,0.6288658,0.8390844,0.97994447,0.69305587,1.1071676,1.2555686,1.1777405,1.1297642,1.0976701,0.9290434,0.85417587,0.92331314,0.9109105,0.8508827,0.80507505,0.84350145,0.77361643,0.75639695,1.0001624,1.0465591,0.9656837,1.0562507,0.8292018,1.0184504,1.0889407,0.93236595,0.9958351,0.9148164,0.95963025,1.1516443,1.317709,1.1954432,1.0846341,1.0500764,0.9950999,1.0721306,1.1507474,1.0941633,1.0108685,0.84806895,0.8602636,0.68699884
0.9657335,0.9184488,0.95793134,1.1385459,1.2448173,1.1773883,1.191723,1.1897662,1.2871543,1.2656988,1.3051596,1.2754643,1.2216618,1.1524422,1.0038683,0.86843646,0.93628263,0.7369436,0.5013733,0.49546593,0.47321647,0.60833794,0.81961113,0.96417457,0.9775266,0.86693215,0.94015557,0.9054295,0.8065574,0.9105582,0.84921974,0.7190702,0.9332895,1.1719178,1.1433258,1.1230198,1.1297505,1.0306491,0.99616414,0.9861662,0.9652125,0.96976864,0.98914003,0.92698157,0.64634025,0.862897,0.93024826,0.7820949,0.7036796,0.6666799,0.5722694,0.52354294,0.58629566,0.72141975,0.8259421,0.6913867,0.8302175,0.87227815,0.8776095,0.770767,0.94242847,0.80711627,0.7403408,0.714818,0.73163164,0.7830419,0.98793846,1.0743992,1.0582292,1.075536,1.1216168,1.1331025,1.1072098,0.96540165,0.844753,0.7788809,0.86208415,0.8365199,0.75739586,1.0471323,0.8413869,0.7252728,0.74385566
1.1986184,1.2022642,1.1822261,1.2339534,1.2049627,1.1469749,1.0998759,1.0585905,1.065641,1.0970563,1.1240395,1.1406338,1.1083502,1.046382,0.98390305,0.905921,0.9120469,0.91494364,0.85733116,0.84315056,0.95260364,0.9385199,0.9029045,0.92124265,0.9616059,0.9808929,1.003759,0.9487981,0.9212994,1.0317824,0.9716356,0.9461936,0.9552319,1.0196036,1.0341134,1.0258126,1.0348594,0.95077175,0.9651917,0.995976,0.9708885,0.9025308,0.8934547,0.93680364,0.65495926,0.72468287,0.81295425,0.7404035,0.68905723,0.79681736,0.6688358,0.73508614,0.9036974,0.9319147,1.08737,1.1405958,1.16286,1.1498371,1.1535224,1.069205,1.1138932,1.059248,0.9489792,1.0126457,0.8990195,0.90494645,0.99947,1.0795178,1.0059265,1.0429754,0.9698359,0.954495,0.93602854,0.9479931,0.8790606,0.7871467,0.9502913,0.81153446,0.71739364,0.6295775,0.85114336,0.8963287,0.9270904
0.98662615,1.153052,1.1746308,1.1238508,1.0241637,0.89437616,0.9473729,1.0458752,0.95574117,0.907719,0.8769507,0.90834135,0.77770036,0.80938727,0.69373554,0.8697269,0.91075337,0.73441553,0.56268215,0.57592267,0.6268441,0.6444736,0.7666534,0.925163,1.002807,0.94540924,0.84671307,0.822008,0.8391534,0.80756456,0.77922356,0.7050292,0.8513407,0.71324134,0.6320533,0.7181243,0.85273296,0.9019481,1.0668035,1.0588822,0.8849302,0.8106014,0.92142516,0.9535231,0.6696781,0.5793223,0.6269357,0.57773584,0.45708916,0.48880404,0.5410988,0.75495565,0.9572552,1.0099764,0.95449775,1.0779933,1.0390347,0.99877083,0.97987443,1.1402059,1.1793132,1.164598,1.054008,1.0389404,0.95496386,0.93833387,1.013237,1.1114839,1.0677127,1.1474193,1.0954049,1.0391678,1.0826088,1.0858246,0.8903848,0.77586466,0.77087337,0.7582769,0.7123044,0.80996424,0.739663,0.91151905,0.84780526
0.8492918,0.9597928,0.95754176,0.9637649,0.93742526,0.86798745,0.8521851,0.8225083,0.83616936,0.82572037,0.9383353,0.88157964,0.81310993,0.7199642,0.678838,0.7950506,0.72327316,0.7320333,0.67004216,0.6611114,0.8706955,0.8519392,0.813171,0.8627935,0.8974268,0.81287867,0.722847,0.60633063,0.53349644,0.6703004,0.8028261,0.73097056,0.8047969,0.8052334,0.69046456,0.59277123,0.6453851,0.5235438,0.61491024,0.71282774,0.7253715,0.7190199,0.78341055,0.8463343,0.5763894,0.66400266,0.785196,0.7406976,0.6284743,0.6612292,0.5831011,0.6987404,0.8282597,0.7851128,0.94085515,0.993499,0.91569906,0.9385661,1.023471,0.92395824,0.96310854,0.9154198,0.88584256,0.81711674,0.6939919,0.63367915,0.7442493,0.77088547,0.72696996,0.94405353,0.8913896,0.85437566,0.8292551,0.8122825,0.78188914,0.67798704,0.7570382,0.7669759,0.701609,0.82187206,0.69318545,0.66605866,0.6370097
0.7123574,0.7056471,0.7574946,0.92528206,0.9954976,0.9832514,1.0278785,1.0309544,0.99078333,0.91512626,0.966156,0.9247327,1.057109,1.0900071,0.9915944,1.0009974,0.951774,0.9401003,0.973995,0.98652333,0.9549134,0.9969295,1.0576053,1.0939255,1.1051221,1.0885868,1.0042504,0.8811074,0.78664833,0.79145896,0.8320686,0.821249,0.91238505,1.052479,1.1015915,1.0426869,1.1501372,1.0858978,0.99702466,1.0160005,1.0677378,1.0430655,1.0310979,1.0709773,0.77463514,0.9582903,1.0751652,1.0175613,0.9856073,0.9755342,0.9275367,0.9626319,1.0202043,1.0201157,1.1259869,1.142581,1.1249146,1.1422288,1.138916,0.9699915,1.0465637,0.95049286,0.7754812,0.7804624,0.81610423,0.7671285,0.9917375,1.0535743,1.0487018,1.0783403,1.0701684,1.1116883,1.0846181,1.0138205,1.0011622,0.9498221,1.0648468,0.99225146,0.84741396,0.7331717,0.78029954,0.8934015,0.9667666
0.57846165,0.6464946,0.8146792,0.93716,1.0414641,1.0323619,1.0705037,1.1042874,1.0166419,1.0201194,0.96885383,0.9316936,0.89609075,0.884668,0.81204003,0.8574342,0.80786794,0.6822344,0.55820656,0.50382024,0.55634105,0.6741651,0.682794,0.5969705,0.5937337,0.7492197,0.7014828,0.5924324,0.6494584,0.8762569,1.0422319,1.0990343,1.221913,1.2389783,1.3057094,1.2557213,1.2710745,1.1797203,1.1780431,1.1869985,1.1560062,1.1355631,1.1424208,1.0955801,0.79693794,0.85041755,0.9337009,0.8660728,0.78792876,0.82073385,0.76356673,0.84658307,0.9315172,0.8717493,1.0268646,1.0198085,1.0459327,1.0218661,1.086651,1.006114,1.1101315,0.97729164,0.8728217,0.86947024,0.79282993,0.7501228,1.077071,1.2179749,1.1642249,1.2263268,1.156326,1.1191732,1.0688595,0.9932126,0.8887156,0.819541,0.88351905,0.7848183,0.6888795,0.6140233,0.6151165,0.6102687,0.5722
